stimulusTable1,stimulusTable2,stimulusTable3,stimulusTable4,stimulusTable5,stimulusTable6,stimulusTable7
ambiguous_left_bottom,ambiguous,white_first,0.37,,,25727.2972392
fixation,ambiguous,_,0.13,,,25727.6692041
ambiguous_left_top,ambiguous,white_second,0.37,,,25727.801076
fixation,ambiguous,_,0.13,,,25728.1729986
ambiguous_left_bottom,ambiguous,white_first,0.37,,,25728.3050613
fixation,ambiguous,_,0.13,,,25728.6770679
ambiguous_left_top,ambiguous,white_second,0.37,,,25728.8090091
fixation,ambiguous,_,0.13,,,25729.1809335
ambiguous_left_bottom,ambiguous,white_first,0.37,,11.5,25729.3128673
fixation,ambiguous,_,0.13,,,25729.6846995
ambiguous_left_top,ambiguous,white_second,0.37,,,25729.8166285
fixation,ambiguous,_,0.13,,,25730.1885717
ambiguous_left_bottom,ambiguous,white_first,0.37,,,25730.3209766
fixation,ambiguous,_,0.13,,,25730.6930296
ambiguous_left_top,ambiguous,white_second,0.37,,,25730.8250382
fixation,ambiguous,_,0.13,,,25731.1968643
ambiguous_left_bottom,ambiguous,white_first,0.37,,,25731.3288008
fixation,ambiguous,_,0.13,,,25731.7008382
ambiguous_left_top,ambiguous,white_second,0.37,,,25731.8328289
fixation,ambiguous,_,0.13,,,25732.2047296
ambiguous_left_bottom,ambiguous,white_first,0.37,,,25732.3367309
fixation,ambiguous,_,0.13,,,25732.7087348
ambiguous_left_top,ambiguous,white_second,0.37,,,25732.8407121
fixation,ambiguous,_,0.13,,,25733.2126639
ambiguous_left_bottom,ambiguous,white_first,0.37,,,25733.3446309
fixation,ambiguous,_,0.13,,,25733.7166002
ambiguous_left_top,ambiguous,white_second,0.37,,,25733.8485299
fixation,ambiguous,_,0.13,,,25734.2210396
ambiguous_left_bottom,ambiguous,white_first,0.37,,,25734.3529732
fixation,ambiguous,_,0.13,,,25734.7249711
ambiguous_left_top,ambiguous,white_second,0.37,,,25734.8568904
fixation,ambiguous,_,0.13,,,25735.2288648
ambiguous_left_bottom,ambiguous,white_first,0.37,,,25735.3607882
fixation,ambiguous,_,0.13,,,25735.7327646
ambiguous_left_top,ambiguous,white_second,0.37,,,25735.864822
fixation,ambiguous,_,0.13,,,25736.236788
ambiguous_left_bottom,ambiguous,white_first,0.37,,,25736.3686253
fixation,ambiguous,_,0.13,,,25736.7405758
ambiguous_left_top,ambiguous,white_second,0.37,,,25736.8725234
fixation,ambiguous,_,0.13,,,25737.2445297
ambiguous_left_bottom,ambiguous,white_first,0.37,,,25737.3765225
fixation,ambiguous,_,0.13,,,25737.7485917
