stimulusTable1,stimulusTable2,stimulusTable3,stimulusTable4,stimulusTable5,stimulusTable6,stimulusTable7
fixation,ambiguous,_,0.13,,,21319.8847011
ambiguous_left_top,ambiguous,white_second,0.37,,,21320.016735
fixation,ambiguous,_,0.13,,,21320.3886947
ambiguous_left_bottom,ambiguous,white_first,0.37,,,21320.5207356
fixation,ambiguous,_,0.13,,,21320.8927661
ambiguous_left_top,ambiguous,white_second,0.37,,,21321.0253346
fixation,ambiguous,_,0.13,,,21321.3974662
ambiguous_left_bottom,ambiguous,white_first,0.37,,,21321.5294994
fixation,ambiguous,_,0.13,,,21321.901499
ambiguous_left_top,ambiguous,white_second,0.37,,,21322.033631
fixation,ambiguous,_,0.13,,,21322.4055527
ambiguous_left_bottom,ambiguous,white_first,0.37,,,21322.5374977
fixation,ambiguous,_,0.13,,,21322.9094695
ambiguous_left_top,ambiguous,white_second,0.37,,,21323.0420658
fixation,ambiguous,_,0.13,,,21323.414025
ambiguous_left_bottom,ambiguous,white_first,0.37,,,21323.5459278
fixation,ambiguous,_,0.13,,,21323.9181682
ambiguous_left_top,ambiguous,white_second,0.37,,,21324.0501392
